Java HotSpot(TM) 64-Bit Server VM (25.152-b16) for windows-amd64 JRE (1.8.0_152-b16), built on Sep 14 2017 02:29:36 by "java_re" with MS VC++ 10.0 (VS2010)
Memory: 4k page, physical 8282740k(3061628k free), swap 12810432k(5451196k free)
CommandLine flags: -XX:InitialHeapSize=536870912 -XX:+ManagementServer -XX:MaxHeapSize=536870912 -XX:+PrintGC -XX:+PrintGCDateStamps -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:-UseLargePagesIndividualAllocation -XX:+UseParallelOldGC 
2017-11-10T19:49:10.732+0500: 253.361: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349642K->349642K(349696K)] 481226K->481226K(502784K), [Metaspace: 12828K->12828K(1060864K)], 0.0844668 secs] [Times: user=0.30 sys=0.01, real=0.08 secs] 
2017-11-10T19:49:10.817+0500: 253.446: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349694K->349694K(349696K)] 481278K->481278K(502784K), [Metaspace: 12828K->12828K(1060864K)], 0.0855546 secs] [Times: user=0.28 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:10.903+0500: 253.531: [Full GC (Allocation Failure) [PSYoungGen: 131583K->131583K(153088K)] [ParOldGen: 349694K->349690K(349696K)] 481278K->481274K(502784K), [Metaspace: 12828K->12828K(1060864K)], 0.2260363 secs] [Times: user=0.45 sys=0.02, real=0.23 secs] 
2017-11-10T19:49:11.129+0500: 253.758: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349694K->349694K(349696K)] 481278K->481278K(502784K), [Metaspace: 12828K->12828K(1060864K)], 0.0882537 secs] [Times: user=0.23 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:11.217+0500: 253.846: [Full GC (Allocation Failure) [PSYoungGen: 131583K->131583K(153088K)] [ParOldGen: 349694K->349694K(349696K)] 481278K->481278K(502784K), [Metaspace: 12828K->12828K(1060864K)], 0.0856881 secs] [Times: user=0.34 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:11.304+0500: 253.932: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349695K->349695K(349696K)] 481279K->481279K(502784K), [Metaspace: 12828K->12828K(1060864K)], 0.0863872 secs] [Times: user=0.23 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:11.390+0500: 254.019: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349695K->349695K(349696K)] 481279K->481279K(502784K), [Metaspace: 12828K->12828K(1060864K)], 0.0861285 secs] [Times: user=0.28 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:11.477+0500: 254.105: [Full GC (Ergonomics) [PSYoungGen: 131583K->131583K(153088K)] [ParOldGen: 349695K->349695K(349696K)] 481279K->481279K(502784K), [Metaspace: 12828K->12828K(1060864K)], 0.0894999 secs] [Times: user=0.23 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:11.566+0500: 254.195: [Full GC (Ergonomics) [PSYoungGen: 131584K->131584K(153088K)] [ParOldGen: 349695K->349695K(349696K)] 481279K->481279K(502784K), [Metaspace: 12828K->12828K(1060864K)], 0.0870281 secs] [Times: user=0.27 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:11.654+0500: 254.283: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349695K->349695K(349696K)] 481279K->481279K(502784K), [Metaspace: 12828K->12828K(1060864K)], 0.0870061 secs] [Times: user=0.31 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:11.741+0500: 254.370: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349696K->349695K(349696K)] 481280K->481279K(502784K), [Metaspace: 12828K->12828K(1060864K)], 0.0863608 secs] [Times: user=0.25 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:11.828+0500: 254.457: [Full GC (Ergonomics) [PSYoungGen: 131584K->131584K(153088K)] [ParOldGen: 349695K->349695K(349696K)] 481279K->481279K(502784K), [Metaspace: 12828K->12828K(1060864K)], 0.0897248 secs] [Times: user=0.38 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:11.918+0500: 254.547: [Full GC (Ergonomics) [PSYoungGen: 131584K->131584K(153088K)] [ParOldGen: 349695K->349695K(349696K)] 481279K->481279K(502784K), [Metaspace: 12828K->12828K(1060864K)], 0.0867533 secs] [Times: user=0.25 sys=0.01, real=0.09 secs] 
2017-11-10T19:49:12.005+0500: 254.634: [Full GC (Ergonomics) [PSYoungGen: 131584K->131584K(153088K)] [ParOldGen: 349695K->349695K(349696K)] 481279K->481279K(502784K), [Metaspace: 12828K->12828K(1060864K)], 0.0873439 secs] [Times: user=0.22 sys=0.02, real=0.09 secs] 
2017-11-10T19:49:12.093+0500: 254.721: [Full GC (Ergonomics) [PSYoungGen: 131584K->131584K(153088K)] [ParOldGen: 349696K->349695K(349696K)] 481280K->481279K(502784K), [Metaspace: 12828K->12828K(1060864K)], 0.0838415 secs] [Times: user=0.34 sys=0.00, real=0.08 secs] 
2017-11-10T19:49:12.177+0500: 254.805: [Full GC (Ergonomics) [PSYoungGen: 131584K->131584K(153088K)] [ParOldGen: 349695K->349695K(349696K)] 481279K->481279K(502784K), [Metaspace: 12829K->12829K(1060864K)], 0.0862239 secs] [Times: user=0.25 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:12.264+0500: 254.892: [Full GC (Ergonomics) [PSYoungGen: 131584K->131584K(153088K)] [ParOldGen: 349695K->349695K(349696K)] 481279K->481279K(502784K), [Metaspace: 12829K->12829K(1060864K)], 0.0882958 secs] [Times: user=0.34 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:12.352+0500: 254.981: [Full GC (Ergonomics) [PSYoungGen: 131584K->131584K(153088K)] [ParOldGen: 349695K->349695K(349696K)] 481279K->481279K(502784K), [Metaspace: 12831K->12831K(1060864K)], 0.0881697 secs] [Times: user=0.28 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:12.441+0500: 255.069: [Full GC (Ergonomics) [PSYoungGen: 131584K->131584K(153088K)] [ParOldGen: 349695K->349695K(349696K)] 481279K->481279K(502784K), [Metaspace: 12831K->12831K(1060864K)], 0.0854739 secs] [Times: user=0.22 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:12.526+0500: 255.155: [Full GC (Allocation Failure) [PSYoungGen: 131584K->131584K(153088K)] [ParOldGen: 349695K->349695K(349696K)] 481279K->481279K(502784K), [Metaspace: 12831K->12831K(1060864K)], 0.0852925 secs] [Times: user=0.27 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:12.612+0500: 255.240: [Full GC (Ergonomics) [PSYoungGen: 131584K->131584K(153088K)] [ParOldGen: 349696K->349695K(349696K)] 481280K->481279K(502784K), [Metaspace: 12831K->12831K(1060864K)], 0.0872540 secs] [Times: user=0.38 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:12.699+0500: 255.328: [Full GC (Allocation Failure) [PSYoungGen: 131584K->131584K(153088K)] [ParOldGen: 349695K->349695K(349696K)] 481279K->481279K(502784K), [Metaspace: 12831K->12831K(1060864K)], 0.0841573 secs] [Times: user=0.25 sys=0.00, real=0.08 secs] 
2017-11-10T19:49:12.784+0500: 255.412: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349695K->349663K(349696K)] 481279K->481246K(502784K), [Metaspace: 12832K->12832K(1060864K)], 0.2068303 secs] [Times: user=0.56 sys=0.02, real=0.21 secs] 
2017-11-10T19:49:12.991+0500: 255.619: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349663K->349663K(349696K)] 481247K->481247K(502784K), [Metaspace: 12832K->12832K(1060864K)], 0.0847670 secs] [Times: user=0.27 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:13.076+0500: 255.704: [Full GC (Ergonomics) [PSYoungGen: 131584K->131582K(153088K)] [ParOldGen: 349663K->349663K(349696K)] 481247K->481245K(502784K), [Metaspace: 12832K->12832K(1060864K)], 0.2000372 secs] [Times: user=0.69 sys=0.00, real=0.20 secs] 
2017-11-10T19:49:13.276+0500: 255.905: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349663K->349663K(349696K)] 481247K->481246K(502784K), [Metaspace: 12832K->12832K(1060864K)], 0.0876368 secs] [Times: user=0.27 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:13.364+0500: 255.993: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349663K->349663K(349696K)] 481247K->481247K(502784K), [Metaspace: 12832K->12832K(1060864K)], 0.0871039 secs] [Times: user=0.22 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:13.451+0500: 256.080: [Full GC (Ergonomics) [PSYoungGen: 131584K->131584K(153088K)] [ParOldGen: 349663K->349663K(349696K)] 481247K->481247K(502784K), [Metaspace: 12832K->12832K(1060864K)], 0.0869078 secs] [Times: user=0.36 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:13.539+0500: 256.167: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349665K->349665K(349696K)] 481249K->481248K(502784K), [Metaspace: 12832K->12832K(1060864K)], 0.1953106 secs] [Times: user=0.56 sys=0.00, real=0.19 secs] 
2017-11-10T19:49:13.734+0500: 256.363: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349665K->349665K(349696K)] 481249K->481249K(502784K), [Metaspace: 12832K->12832K(1060864K)], 0.0878685 secs] [Times: user=0.34 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:13.823+0500: 256.451: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349665K->349663K(349696K)] 481249K->481247K(502784K), [Metaspace: 12832K->12832K(1060864K)], 0.0884327 secs] [Times: user=0.27 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:13.911+0500: 256.540: [Full GC (Ergonomics) [PSYoungGen: 131584K->131581K(153088K)] [ParOldGen: 349663K->349662K(349696K)] 481247K->481244K(502784K), [Metaspace: 12832K->12832K(1060864K)], 0.1915252 secs] [Times: user=0.53 sys=0.00, real=0.19 secs] 
2017-11-10T19:49:14.103+0500: 256.732: [Full GC (Ergonomics) [PSYoungGen: 131583K->131583K(153088K)] [ParOldGen: 349662K->349662K(349696K)] 481246K->481246K(502784K), [Metaspace: 12832K->12832K(1060864K)], 0.0872339 secs] [Times: user=0.33 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:14.191+0500: 256.819: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349662K->349662K(349696K)] 481246K->481246K(502784K), [Metaspace: 12832K->12832K(1060864K)], 0.0892027 secs] [Times: user=0.27 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:14.280+0500: 256.909: [Full GC (Ergonomics) [PSYoungGen: 131584K->131584K(153088K)] [ParOldGen: 349662K->349662K(349696K)] 481246K->481246K(502784K), [Metaspace: 12832K->12832K(1060864K)], 0.0842600 secs] [Times: user=0.36 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:14.365+0500: 256.994: [Full GC (Ergonomics) [PSYoungGen: 131584K->131583K(153088K)] [ParOldGen: 349665K->349663K(349696K)] 481249K->481246K(502784K), [Metaspace: 12833K->12833K(1060864K)], 0.0850251 secs] [Times: user=0.23 sys=0.00, real=0.09 secs] 
2017-11-10T19:49:14.450+0500: 257.079: [Full GC (Ergonomics) [PSYoungGen: 131584K->131582K(153088K)] [ParOldGen: 349663K->349662K(349696K)] 481247K->481244K(502784K), [Metaspace: 12833K->12833K(1060864K)], 0.0930189 secs] [Times: user=0.30 sys=0.00, real=0.09 secs] 
